GCS WKID	Name	WKT	Accuracy (m)	Area of Use	Minimum Latitude	Minimum Longitude	Maximum Latitude	Maximum Longitude
  1296	Trinidad_1903_To_WGS_1984	GEOGTRAN["Trinidad_1903_To_WGS_1984",GEOGCS["GCS_Trinidad_1903",DATUM["D_Trinidad_1903",SPHEROID["Clarke_1858",6378293.645208759,294.260676369]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-61.702],PARAMETER["Y_Axis_Translation",284.488],PARAMETER["Z_Axis_Translation",472.052]]	  2.000	Trinidad and Tobago - Trinidad	 9.8300	-62.0900	11.5100	-60.0000
 10085	Trinidad_1903_To_WGS_1984_2	GEOGTRAN["Trinidad_1903_To_WGS_1984_2",GEOGCS["GCS_Trinidad_1903",DATUM["D_Trinidad_1903",SPHEROID["Clarke_1858",6378293.645208759,294.260676369]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-61.0],PARAMETER["Y_Axis_Translation",285.2],PARAMETER["Z_Axis_Translation",471.6]]	  3.000	Trinidad and Tobago - Trinidad	 9.8300	-62.0900	11.5100	-60.0000
 15816	Tristan_1968_To_WGS_1984	GEOGTRAN["Tristan_1968_To_WGS_1984",GEOGCS["GCS_Tristan_1968",DATUM["D_Tristan_1968",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-632.0],PARAMETER["Y_Axis_Translation",438.0],PARAMETER["Z_Axis_Translation",-609.0]]	 44.000	St Helena - Tristan da Cunha	-40.4200	-12.7600	-37.0000	 -9.8000
  5261	TUREF_To_WGS_1984_1	GEOGTRAN["TUREF_To_WGS_1984_1",GEOGCS["GCS_TUREF",DATUM["D_Turkish_National_Reference_Frame",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",0.0]]	  1.000	Turkey	34.4200	 25.6200	43.4500	 44.8300
  3830	TWD_1997_To_WGS_1984_1	GEOGTRAN["TWD_1997_To_WGS_1984_1",GEOGCS["GCS_TWD_1997",DATUM["D_TWD_1997",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",0.0]]	  1.000	Taiwan	17.3600	114.3200	26.9600	123.6100
108035	Ukraine_2000_To_ITRF_2005_1	GEOGTRAN["Ukraine_2000_To_ITRF_2005_1",GEOGCS["GCS_Ukraine_2000",DATUM["D_Ukraine_2000",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_ITRF_2005",DATUM["D_ITRF_2005",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",24.0],PARAMETER["Y_Axis_Translation",-121.0],PARAMETER["Z_Axis_Translation",-76.0]]	  1.000	Ukraine	43.1800	 22.1500	52.3800	 40.1800
  5590	Ukraine_2000_To_WGS_1984_1	GEOGTRAN["Ukraine_2000_To_WGS_1984_1",GEOGCS["GCS_Ukraine_2000",DATUM["D_Ukraine_2000",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",25.0],PARAMETER["Y_Axis_Translation",-141.0],PARAMETER["Z_Axis_Translation",-78.5],PARAMETER["X_Axis_Rotation",0.0],PARAMETER["Y_Axis_Rotation",-0.35],PARAMETER["Z_Axis_Rotation",-0.736],PARAMETER["Scale_Difference",0.0]]	  5.000	Ukraine	43.1800	 22.1500	52.3800	 40.1800
  5840	Ukraine_2000_To_WGS_1984_2	GEOGTRAN["Ukraine_2000_To_WGS_1984_2",GEOGCS["GCS_Ukraine_2000",DATUM["D_Ukraine_2000",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",24.0],PARAMETER["Y_Axis_Translation",-121.0],PARAMETER["Z_Axis_Translation",-76.0]]	  1.000	Ukraine	43.1800	 22.1500	52.3800	 40.1800
 15878	Vanua_Levu_1915_To_WGS_1984_1	GEOGTRAN["Vanua_Levu_1915_To_WGS_1984_1",GEOGCS["GCS_Vanua_Levu_1915",DATUM["D_Vanua_Levu_1915",SPHEROID["Clarke_1880_Intl_Ft",6378306.3696,293.4663076556299]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",51.0],PARAMETER["Y_Axis_Translation",391.0],PARAMETER["Z_Axis_Translation",-36.0]]	 50.000	Fiji - Vanua Levu and Taveuni	-17.0700	178.4200	-16.1000	-179.7700
  1063	Vientiane_1982_To_Lao_1997_1	GEOGTRAN["Vientiane_1982_To_Lao_1997_1",GEOGCS["GCS_Vientiane_1982",DATUM["D_Vientiane_1982",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_Lao_1997",DATUM["D_Lao_National_Datum_1997",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-2.227],PARAMETER["Y_Axis_Translation",6.524],PARAMETER["Z_Axis_Translation",2.178]]	  2.000	Laos	13.9200	100.0900	22.5000	107.7000
 15897	Viti_Levu_1912_To_WGS_1984_1	GEOGTRAN["Viti_Levu_1912_To_WGS_1984_1",GEOGCS["GCS_Viti_Levu_1912",DATUM["D_Viti_Levu_1912",SPHEROID["Clarke_1880_Intl_Ft",6378306.3696,293.4663076556299]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",51.0],PARAMETER["Y_Axis_Translation",391.0],PARAMETER["Z_Axis_Translation",-36.0]]	 44.000	Fiji - Viti Levu	-18.3200	177.1900	-17.2500	178.7500
  6895	Viti_Levu_1912_To_WGS_1984_2	GEOGTRAN["Viti_Levu_1912_To_WGS_1984_2",GEOGCS["GCS_Viti_Levu_1912",DATUM["D_Viti_Levu_1912",SPHEROID["Clarke_1880_Intl_Ft",6378306.3696,293.4663076556299]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",98.0],PARAMETER["Y_Axis_Translation",390.0],PARAMETER["Z_Axis_Translation",-22.0]]	  5.000	Fiji - Viti Levu	-18.3200	177.1900	-17.2500	178.7500
 15821	Viti_Levu_1916_To_WGS_1984	GEOGTRAN["Viti_Levu_1916_To_WGS_1984",GEOGCS["GCS_Viti_Levu_1916",DATUM["D_Viti_Levu_1916",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",51.0],PARAMETER["Y_Axis_Translation",391.0],PARAMETER["Z_Axis_Translation",-36.0]]	 44.000	Fiji - Viti Levu	-18.3200	177.1900	-17.2500	178.7500
  5194	VN_2000_To_WGS_1984_1	GEOGTRAN["VN_2000_To_WGS_1984_1",GEOGCS["GCS_VN_2000",DATUM["D_Vietnam_2000",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",-192.873],PARAMETER["Y_Axis_Translation",-39.382],PARAMETER["Z_Axis_Translation",-111.202],PARAMETER["X_Axis_Rotation",0.00205],PARAMETER["Y_Axis_Rotation",0.0005],PARAMETER["Z_Axis_Rotation",-0.00335],PARAMETER["Scale_Difference",0.0188]]	  1.000	Vietnam - DBSCL 02 and 03	 9.3400	104.2500	11.0300	107.1100
  6960	VN_2000_To_WGS_1984_2	GEOGTRAN["VN_2000_To_WGS_1984_2",GEOGCS["GCS_VN_2000",DATUM["D_Vietnam_2000",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",-191.90441429],PARAMETER["Y_Axis_Translation",-39.30318279],PARAMETER["Z_Axis_Translation",-111.45032835],PARAMETER["X_Axis_Rotation",-0.00928836],PARAMETER["Y_Axis_Rotation",0.01975479],PARAMETER["Z_Axis_Rotation",-0.00427372],PARAMETER["Scale_Difference",0.252906278]]	  1.000	Vietnam - onshore	 8.5000	102.1400	23.3300	109.5200
108339	Voirol_1875_Grad_To_Voirol_1875	GEOGTRAN["Voirol_1875_Grad_To_Voirol_1875",GEOGCS["GCS_Voirol_1875_Grad",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_Voirol_1875",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Unit_Change"]]	999.000	Algeria - north of 31.5~N	31.5000	 -3.8500	37.1400	  9.2200
108278	Voirol_1875_Grad_To_WGS_1984	GEOGTRAN["Voirol_1875_Grad_To_WGS_1984",GEOGCS["GCS_Voirol_1875_Grad",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-73.0],PARAMETER["Y_Axis_Translation",-247.0],PARAMETER["Z_Axis_Translation",227.0]]	 44.000	Algeria - north of 31.5~N	31.5000	 -3.8500	37.1400	  9.2200
  1266	Voirol_1875_Paris_To_Voirol_1875	GEOGTRAN["Voirol_1875_Paris_To_Voirol_1875",GEOGCS["GCS_Voirol_1875_Paris",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Paris",2.337229166666667],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_Voirol_1875",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Longitude_Rotation"]]	  0.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
  8211	Voirol_1875_Paris_To_WGS_1984	GEOGTRAN["Voirol_1875_Paris_To_WGS_1984",GEOGCS["GCS_Voirol_1875_Paris",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Paris",2.337229166666667],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-73.0],PARAMETER["Y_Axis_Translation",-247.0],PARAMETER["Z_Axis_Translation",227.0]]	100.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
  1294	Voirol_1875_To_WGS_1984	GEOGTRAN["Voirol_1875_To_WGS_1984",GEOGCS["GCS_Voirol_1875",DATUM["D_Voirol_1875",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-73.0],PARAMETER["Y_Axis_Translation",-247.0],PARAMETER["Z_Axis_Translation",227.0]]	999.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
108340	Voirol_1879_Grad_To_Voirol_1879	GEOGTRAN["Voirol_1879_Grad_To_Voirol_1879",GEOGCS["GCS_Voirol_1879_Grad",DATUM["D_Voirol_1879",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_Voirol_1879",DATUM["D_Voirol_1879",SPHEROID["Clarke_1880_IGN",6378249.2,293.4660212936265]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Unit_Change"]]	  0.000	Africa - Algeria, Morocco and Tunisia	18.9800	-13.1700	37.3400	 11.9900
108265	Voirol_Unifie_1960_Grad_To_WGS_1984	GEOGTRAN["Voirol_Unifie_1960_Grad_To_WGS_1984",GEOGCS["GCS_Voirol_Unifie_1960",DATUM["D_Voirol_Unifie_1960",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-123.0],PARAMETER["Y_Axis_Translation",-206.0],PARAMETER["Z_Axis_Translation",219.0]]	 44.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
108092	Voirol_Unifie_1960_Paris_To_Voirol_Unifie_1960	GEOGTRAN["Voirol_Unifie_1960_Paris_To_Voirol_Unifie_1960",GEOGCS["GCS_Voirol_Unifie_1960_Paris",DATUM["D_Voirol_Unifie_1960",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Paris",2.337229166666667],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_Voirol_Unifie_1960",DATUM["D_Voirol_Unifie_1960",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Grad",0.01570796326794897]],METHOD["Longitude_Rotation"]]	  0.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
108090	Voirol_Unifie_1960_Paris_To_WGS_1984	GEOGTRAN["Voirol_Unifie_1960_Paris_To_WGS_1984",GEOGCS["GCS_Voirol_Unifie_1960_Paris",DATUM["D_Voirol_Unifie_1960",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Paris",2.337229166666667],UNIT["Grad",0.01570796326794897]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-123.0],PARAMETER["Y_Axis_Translation",-206.0],PARAMETER["Z_Axis_Translation",219.0]]	 44.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
108091	Voirol_Unifie_1960_To_WGS_1984	GEOGTRAN["Voirol_Unifie_1960_To_WGS_1984",GEOGCS["GCS_Voirol_Unifie_1960_Degree",DATUM["D_Voirol_Unifie_1960",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-123.0],PARAMETER["Y_Axis_Translation",-206.0],PARAMETER["Z_Axis_Translation",219.0]]	 44.000	Algeria - north of 32~N	31.9900	 -2.9500	37.1400	  9.0900
 15822	Wake_Eniwetok_1960_To_WGS_1984	GEOGTRAN["Wake_Eniwetok_1960_To_WGS_1984",GEOGCS["GCS_Wake_Eniwetok_1960",DATUM["D_Wake_Eniwetok_1960",SPHEROID["Hough_1960",6378270.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",102.0],PARAMETER["Y_Axis_Translation",52.0],PARAMETER["Z_Axis_Translation",-38.0]]	  6.000	Pacific - Marshall Islands, Wake - onshore	 8.6600	162.2700	19.3800	167.8200
 15823	Wake_Island_1952_To_WGS_1984	GEOGTRAN["Wake_Island_1952_To_WGS_1984",GEOGCS["GCS_Wake_Island_1952",DATUM["D_Wake_Island_1952",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",276.0],PARAMETER["Y_Axis_Translation",-57.0],PARAMETER["Z_Axis_Translation",149.0]]	 44.000	Wake - onshore	19.2200	166.5500	19.3800	166.7200
  1239	WGS_1972_BE_To_WGS_1972_1	GEOGTRAN["WGS_1972_BE_To_WGS_1972_1",GEOGCS["GCS_WGS_1972_BE",DATUM["D_WGS_1972_BE",SPHEROID["WGS_1972",6378135.0,298.26]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1972",DATUM["D_WGS_1972",SPHEROID["WGS_1972",6378135.0,298.26]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Position_Vector"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",-2.6],PARAMETER["X_Axis_Rotation",0.0],PARAMETER["Y_Axis_Rotation",0.0],PARAMETER["Z_Axis_Rotation",0.26],PARAMETER["Scale_Difference",-0.6063]]	  2.000	World	-90.0000	-180.0000	90.0000	180.0000
  1240	WGS_1972_BE_To_WGS_1984_1	GEOGTRAN["WGS_1972_BE_To_WGS_1984_1",GEOGCS["GCS_WGS_1972_BE",DATUM["D_WGS_1972_BE",SPHEROID["WGS_1972",6378135.0,298.26]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Position_Vector"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",1.9],PARAMETER["X_Axis_Rotation",0.0],PARAMETER["Y_Axis_Rotation",0.0],PARAMETER["Z_Axis_Rotation",0.814],PARAMETER["Scale_Difference",-0.38]]	  2.000	World - WGS72 BE to WGS 84 - by country	-90.0000	-180.0000	90.0000	180.0000
  1237	WGS_1972_To_WGS_1984_1	GEOGTRAN["WGS_1972_To_WGS_1984_1",GEOGCS["GCS_WGS_1972",DATUM["D_WGS_1972",SPHEROID["WGS_1972",6378135.0,298.26]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Position_Vector"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",4.5],PARAMETER["X_Axis_Rotation",0.0],PARAMETER["Y_Axis_Rotation",0.0],PARAMETER["Z_Axis_Rotation",0.554],PARAMETER["Scale_Difference",0.2263]]	  2.000	World	-90.0000	-180.0000	90.0000	180.0000
  1238	WGS_1972_To_WGS_1984_2	GEOGTRAN["WGS_1972_To_WGS_1984_2",GEOGCS["GCS_WGS_1972",DATUM["D_WGS_1972",SPHEROID["WGS_1972",6378135.0,298.26]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Position_Vector"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",4.5],PARAMETER["X_Axis_Rotation",0.0],PARAMETER["Y_Axis_Rotation",0.0],PARAMETER["Z_Axis_Rotation",0.554],PARAMETER["Scale_Difference",0.219]]	  2.000	World	-90.0000	-180.0000	90.0000	180.0000
108190	WGS_1984_(ITRF00)_To_NAD_1983	GEOGTRAN["WGS_1984_(ITRF00)_To_NAD_1983",GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_North_American_1983",DATUM["D_North_American_1983",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",0.9956],PARAMETER["Y_Axis_Translation",-1.9013],PARAMETER["Z_Axis_Translation",-0.5215],PARAMETER["X_Axis_Rotation",0.025915],PARAMETER["Y_Axis_Rotation",0.009426],PARAMETER["Z_Axis_Rotation",0.011599],PARAMETER["Scale_Difference",0.00062]]	  0.100	USA - CONUS and Alaska; PRVI	14.9200	167.6500	74.7100	-63.8800
108354	WGS_1984_(ITRF00)_To_NAD_1983_2011	GEOGTRAN["WGS_1984_(ITRF00)_To_NAD_1983_2011",GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",0.9956],PARAMETER["Y_Axis_Translation",-1.9013],PARAMETER["Z_Axis_Translation",-0.5215],PARAMETER["X_Axis_Rotation",0.025915],PARAMETER["Y_Axis_Rotation",0.009426],PARAMETER["Z_Axis_Rotation",0.011599],PARAMETER["Scale_Difference",0.00062]]	  0.100	USA - CONUS and Alaska; PRVI	14.9200	167.6500	74.7100	-63.8800
108151	WGS_1984_(ITRF00)_To_NAD_1983_CORS96	GEOGTRAN["WGS_1984_(ITRF00)_To_NAD_1983_CORS96",GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_NAD_1983_CORS96",DATUM["D_NAD_1983_CORS96",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",0.9956],PARAMETER["Y_Axis_Translation",-1.9013],PARAMETER["Z_Axis_Translation",-0.5215],PARAMETER["X_Axis_Rotation",0.025915],PARAMETER["Y_Axis_Rotation",0.009426],PARAMETER["Z_Axis_Rotation",0.011599],PARAMETER["Scale_Difference",0.00062]]	  0.100	USA - CONUS and Alaska; PRVI	14.9200	167.6500	74.7100	-63.8800
